"","subject","L1.1","item","attachment","context","RT"
"2831","Particpant45","Persian","item23","DP1","DP1",715.1161888
"2832","Particpant45","Persian","item24","DP1","DP2",1546.9847524
"2833","Particpant452","Persian","item01","DP1","DP1",270.23664273
"2834","Particpant452","Persian","item02","DP1","DP2",245.0835357
"2835","Particpant452","Persian","item03","DP2","DP1",361.2040767
"2836","Particpant452","Persian","item04","DP2","DP2",176.71183755
"2837","Particpant452","Persian","item05","DP1","DP1",207.82399956
"2838","Particpant452","Persian","item06","DP1","DP2",304.764891
"2839","Particpant452","Persian","item07","DP2","DP1",545.5134939
"2840","Particpant452","Persian","item08","DP2","DP2",213.51980088
"2841","Particpant452","Persian","item09","DP1","DP1",509.803911
"2842","Particpant452","Persian","item10","DP1","DP2",245.97630978
"2843","Particpant452","Persian","item11","DP2","DP1",653.4044068
"2844","Particpant452","Persian","item12","DP2","DP2",471.013662
"2845","Particpant452","Persian","item13","DP1","DP1",355.4072676
"2846","Particpant452","Persian","item14","DP1","DP2",215.30691624
"2847","Particpant452","Persian","item15","DP2","DP1",447.9139704
"2848","Particpant452","Persian","item16","DP2","DP2",252.95175522
"2849","Particpant452","Persian","item17","DP1","DP1",178.9993788
"2850","Particpant452","Persian","item18","DP1","DP2",303.45327652
"2851","Particpant452","Persian","item19","DP2","DP1",768.5399984
"2852","Particpant452","Persian","item20","DP2","DP2",712.4862364
"2853","Particpant452","Persian","item21","DP1","DP1",319.1888204
"2854","Particpant452","Persian","item22","DP1","DP2",204.56291276
"2855","Particpant452","Persian","item23","DP2","DP1",258.08216264
"2856","Particpant452","Persian","item24","DP2","DP2",296.06113152
"2857","Particpant46","Persian","item01","DP1","DP1",778.7359083
"2858","Particpant46","Persian","item02","DP1","DP2",371.8150425
"2859","Particpant46","Persian","item03","DP2","DP1",635.5508865
"2860","Particpant46","Persian","item04","DP2","DP2",848.6081382
"2861","Particpant46","Persian","item05","DP1","DP1",607.6402263
"2862","Particpant46","Persian","item06","DP1","DP2",372.6322224
"2863","Particpant46","Persian","item07","DP2","DP1",524.528142
"2864","Particpant46","Persian","item08","DP2","DP2",621.930684
"2865","Particpant46","Persian","item09","DP1","DP1",1134.2986794
"2866","Particpant46","Persian","item10","DP1","DP2",698.3275329
"2867","Particpant46","Persian","item11","DP2","DP1",771.2896528
"2868","Particpant46","Persian","item12","DP2","DP2",885.8909996
"2869","Particpant46","Persian","item13","DP1","DP1",864.67146
"2870","Particpant46","Persian","item14","DP1","DP2",639.9261618
"2871","Particpant46","Persian","item15","DP2","DP1",457.1135754
"2872","Particpant46","Persian","item16","DP2","DP2",624.0578628
"2873","Particpant46","Persian","item17","DP1","DP1",1114.1876292
"2874","Particpant46","Persian","item18","DP1","DP2",1074.7390556
"2875","Particpant46","Persian","item19","DP2","DP1",464.8948528
"2876","Particpant46","Persian","item20","DP2","DP2",419.9460976
"2877","Particpant46","Persian","item21","DP1","DP1",542.6674956
"2878","Particpant46","Persian","item22","DP1","DP2",970.3424556
"2879","Particpant46","Persian","item23","DP2","DP1",1321.2678068
"2880","Particpant46","Persian","item24","DP2","DP2",481.3852752
"2881","Particpant47","Persian","item01","DP2","DP2",312.6789831
"2882","Particpant47","Persian","item02","DP1","DP1",263.11040574
"2883","Particpant47","Persian","item03","DP1","DP2",459.442365
"2884","Particpant47","Persian","item04","DP2","DP1",346.1872959
"2885","Particpant47","Persian","item05","DP2","DP2",366.4852104
"2886","Particpant47","Persian","item06","DP1","DP1",467.6397447
"2887","Particpant47","Persian","item07","DP1","DP2",784.3259484
"2888","Particpant47","Persian","item08","DP2","DP1",270.60422313
"2889","Particpant47","Persian","item09","DP2","DP2",348.1352892
"2890","Particpant47","Persian","item10","DP1","DP1",325.5587907
"2891","Particpant47","Persian","item11","DP1","DP2",921.1550816
"2892","Particpant47","Persian","item12","DP2","DP1",295.95307512
"2893","Particpant47","Persian","item13","DP2","DP2",337.4172372
"2894","Particpant47","Persian","item14","DP1","DP1",463.3125009
"2895","Particpant47","Persian","item15","DP1","DP2",612.3572367
"2896","Particpant47","Persian","item16","DP2","DP1",892.8219276
"2897","Particpant47","Persian","item17","DP2","DP2",436.0942708
"2898","Particpant47","Persian","item18","DP1","DP1",486.5500788
"2899","Particpant47","Persian","item19","DP1","DP2",397.62643756
"2900","Particpant47","Persian","item20","DP2","DP1",510.4515772
"2901","Particpant47","Persian","item21","DP2","DP2",345.62555456
"2902","Particpant47","Persian","item22","DP1","DP1",568.3349284
"2903","Particpant47","Persian","item23","DP1","DP2",354.4464976
"2904","Particpant47","Persian","item24","DP2","DP1",1127.6787488
"2905","Particpant49","Persian","item01","DP2","DP2",251.78478366
"2906","Particpant49","Persian","item02","DP1","DP1",447.9967806
"2907","Particpant49","Persian","item03","DP1","DP2",330.7662564
"2908","Particpant49","Persian","item04","DP2","DP1",370.4760093
"2909","Particpant49","Persian","item05","DP2","DP2",320.9239035
"2910","Particpant49","Persian","item06","DP1","DP1",485.7473019
"2911","Particpant49","Persian","item07","DP1","DP2",313.3978911
"2912","Particpant49","Persian","item08","DP2","DP1",173.63814801
"2913","Particpant49","Persian","item09","DP2","DP2",411.5289822
"2914","Particpant49","Persian","item10","DP1","DP1",361.7222382
"2915","Particpant49","Persian","item11","DP1","DP2",323.10277488
"2916","Particpant49","Persian","item12","DP2","DP1",386.24950704
"2917","Particpant49","Persian","item13","DP2","DP2",366.3262122
"2918","Particpant49","Persian","item14","DP1","DP1",380.091579
"2919","Particpant49","Persian","item15","DP1","DP2",794.8910007
"2920","Particpant49","Persian","item16","DP2","DP1",275.63255034
"2921","Particpant49","Persian","item17","DP2","DP2",498.715958
"2922","Particpant49","Persian","item18","DP1","DP1",325.86706432
"2923","Particpant49","Persian","item19","DP1","DP2",404.344376
"2924","Particpant49","Persian","item20","DP2","DP1",550.793842
"2925","Particpant49","Persian","item21","DP2","DP2",468.57222
"2926","Particpant49","Persian","item22","DP1","DP1",550.7746876
"2927","Particpant49","Persian","item23","DP1","DP2",289.7016942
"2928","Particpant49","Persian","item24","DP2","DP1",717.3045292
"2929","Particpant50","Persian","item01","DP2","DP2",136.18710588
"2930","Particpant50","Persian","item02","DP1","DP1",517.1502201
"2931","Particpant50","Persian","item03","DP1","DP2",419.0943336
"2932","Particpant50","Persian","item04","DP2","DP1",287.78364207
"2933","Particpant50","Persian","item05","DP2","DP2",237.66735639
"2934","Particpant50","Persian","item06","DP1","DP1",208.39417995
"2935","Particpant50","Persian","item07","DP1","DP2",375.0949317
"2936","Particpant50","Persian","item08","DP2","DP1",413.0572347
"2937","Particpant50","Persian","item09","DP2","DP2",577.625946
"2938","Particpant50","Persian","item10","DP1","DP1",346.6666371
"2939","Particpant50","Persian","item11","DP1","DP2",523.946356
"2940","Particpant50","Persian","item12","DP2","DP1",370.30831848
"2941","Particpant50","Persian","item13","DP2","DP2",245.01863424
"2942","Particpant50","Persian","item14","DP1","DP1",387.6595416
"2943","Particpant50","Persian","item15","DP1","DP2",455.9154378
"2944","Particpant50","Persian","item16","DP2","DP1",244.22080515
"2945","Particpant50","Persian","item17","DP2","DP2",525.6725512
"2946","Particpant50","Persian","item18","DP1","DP1",492.6535912
"2947","Particpant50","Persian","item19","DP1","DP2",433.3039108
"2948","Particpant50","Persian","item20","DP2","DP1",365.57127068
"2949","Particpant50","Persian","item21","DP2","DP2",490.7121996
"2950","Particpant50","Persian","item22","DP1","DP1",414.540004
"2951","Particpant50","Persian","item23","DP1","DP2",523.2958028
"2952","Particpant50","Persian","item24","DP2","DP1",376.05465648
"2953","Particpant52","Persian","item01","DP2","DP1",314.4642693
"2954","Particpant52","Persian","item02","DP2","DP2",344.7847002
"2955","Particpant52","Persian","item03","DP1","DP1",328.7908077
"2956","Particpant52","Persian","item04","DP1","DP2",138.87054219
"2957","Particpant52","Persian","item05","DP2","DP1",322.6079655
"2958","Particpant52","Persian","item06","DP2","DP2",220.13713551
"2959","Particpant52","Persian","item07","DP1","DP1",376.865412
"2960","Particpant52","Persian","item08","DP1","DP2",276.54134685
"2961","Particpant52","Persian","item09","DP2","DP1",451.1584584
"2962","Particpant52","Persian","item10","DP2","DP2",202.73635425
"2963","Particpant52","Persian","item11","DP1","DP1",831.5861044
"2964","Particpant52","Persian","item12","DP1","DP2",539.0043356
"2965","Particpant52","Persian","item13","DP2","DP1",318.9455409
"2966","Particpant52","Persian","item14","DP2","DP2",450.7115739
"2967","Particpant52","Persian","item15","DP1","DP1",307.0953453
"2968","Particpant52","Persian","item16","DP1","DP2",142.06055535
"2969","Particpant52","Persian","item17","DP2","DP1",727.9314928
"2970","Particpant52","Persian","item18","DP2","DP2",276.71234556
"2971","Particpant52","Persian","item19","DP1","DP1",724.3788484
"2972","Particpant52","Persian","item20","DP1","DP2",399.70253332
"2973","Particpant52","Persian","item21","DP2","DP1",756.0657536
"2974","Particpant52","Persian","item22","DP2","DP2",221.86137696
"2975","Particpant52","Persian","item23","DP1","DP1",198.55923192
"2976","Particpant52","Persian","item24","DP1","DP2",335.20328064
"2977","Particpant53","Persian","item01","DP1","DP2",151.83460092
"2978","Particpant53","Persian","item02","DP2","DP1",187.38474729
"2979","Particpant53","Persian","item03","DP2","DP2",184.71721407
"2980","Particpant53","Persian","item04","DP1","DP1",491.3492202
"2981","Particpant53","Persian","item05","DP1","DP2",120.7585797
"2982","Particpant53","Persian","item06","DP2","DP1",366.5595156
"2983","Particpant53","Persian","item07","DP2","DP2",282.24149925
"2984","Particpant53","Persian","item08","DP1","DP1",246.29069481
"2985","Particpant53","Persian","item09","DP1","DP2",195.46332408
"2986","Particpant53","Persian","item10","DP2","DP1",219.4494894
"2987","Particpant53","Persian","item11","DP2","DP2",492.1284084
"2988","Particpant53","Persian","item12","DP1","DP1",580.51322
"2989","Particpant53","Persian","item13","DP1","DP2",134.70797826
"2990","Particpant53","Persian","item14","DP2","DP1",716.6726217
"2991","Particpant53","Persian","item15","DP2","DP2",151.75227075
"2992","Particpant53","Persian","item16","DP1","DP1",122.20288272
"2993","Particpant53","Persian","item17","DP1","DP2",193.99360392
"2994","Particpant53","Persian","item18","DP2","DP1",167.22883128
"2995","Particpant53","Persian","item19","DP2","DP2",233.67787216
"2996","Particpant53","Persian","item20","DP1","DP1",331.6745508
"2997","Particpant53","Persian","item21","DP1","DP2",494.7923828
"2998","Particpant53","Persian","item22","DP2","DP1",551.2519576
"2999","Particpant53","Persian","item23","DP2","DP2",399.60924728
"3000","Particpant53","Persian","item24","DP1","DP1",293.29972224
"3001","Particpant54","Persian","item01","DP1","DP2",373.2392847
"3002","Particpant54","Persian","item02","DP2","DP1",647.0997552
"3003","Particpant54","Persian","item03","DP2","DP2",252.00565344
"3004","Particpant54","Persian","item04","DP1","DP1",262.83388362
"3005","Particpant54","Persian","item05","DP1","DP2",297.9345483
"3006","Particpant54","Persian","item06","DP2","DP1",343.3263777
"3007","Particpant54","Persian","item07","DP2","DP2",262.91489643
"3008","Particpant54","Persian","item08","DP1","DP1",335.8153569
"3009","Particpant54","Persian","item09","DP1","DP2",374.8719759
"3010","Particpant54","Persian","item10","DP2","DP1",330.4774017
"3011","Particpant54","Persian","item11","DP2","DP2",248.48809044
"3012","Particpant54","Persian","item12","DP1","DP1",253.69701336
"3013","Particpant54","Persian","item13","DP1","DP2",213.46582098
"3014","Particpant54","Persian","item14","DP2","DP1",228.12130578
"3015","Particpant54","Persian","item15","DP2","DP2",264.64774458
"3016","Particpant54","Persian","item16","DP1","DP1",418.6034289
"3017","Particpant54","Persian","item17","DP1","DP2",370.30876732
"3018","Particpant54","Persian","item18","DP2","DP1",337.28661736
"3019","Particpant54","Persian","item19","DP2","DP2",375.6083948
"3020","Particpant54","Persian","item20","DP1","DP1",450.4762048
"3021","Particpant54","Persian","item21","DP1","DP2",695.866742
"3022","Particpant54","Persian","item22","DP2","DP1",253.82022816
"3023","Particpant54","Persian","item23","DP2","DP2",402.6591724
"3024","Particpant54","Persian","item24","DP1","DP1",614.9983712
"3025","Particpant56","Persian","item01","DP1","DP1",155.5552767
"3026","Particpant56","Persian","item02","DP1","DP2",275.741796
"3027","Particpant56","Persian","item03","DP2","DP1",342.5318124
"3028","Particpant56","Persian","item04","DP2","DP2",178.61797422
"3029","Particpant56","Persian","item05","DP1","DP1",207.63572802
"3030","Particpant56","Persian","item06","DP1","DP2",153.9700587
"3031","Particpant56","Persian","item07","DP2","DP1",598.7678283
"3032","Particpant56","Persian","item08","DP2","DP2",117.12239475
"3033","Particpant56","Persian","item09","DP1","DP1",293.57086947
"3034","Particpant56","Persian","item10","DP1","DP2",421.7525766
"3035","Particpant56","Persian","item11","DP2","DP1",499.2194768
"3036","Particpant56","Persian","item12","DP2","DP2",461.2737464
"3037","Particpant56","Persian","item13","DP1","DP1",299.28156738
"3038","Particpant56","Persian","item14","DP1","DP2",252.53644422
"3039","Particpant56","Persian","item15","DP2","DP1",399.3825879
"3040","Particpant56","Persian","item16","DP2","DP2",222.25938405
"3041","Particpant56","Persian","item17","DP1","DP1",566.0313064
"3042","Particpant56","Persian","item18","DP1","DP2",797.1110416
"3043","Particpant56","Persian","item19","DP2","DP1",503.1652472
"3044","Particpant56","Persian","item20","DP2","DP2",241.37110136
"3045","Particpant56","Persian","item21","DP1","DP1",389.8482726
"3046","Particpant56","Persian","item22","DP1","DP2",324.39969032
"3047","Particpant56","Persian","item23","DP2","DP1",266.29021832
"3048","Particpant56","Persian","item24","DP2","DP2",525.6463008
"3049","Particpant57","Persian","item01","DP2","DP1",953.2829463
"3050","Particpant57","Persian","item02","DP2","DP2",434.0958699
"3051","Particpant57","Persian","item03","DP1","DP1",388.9950699
"3052","Particpant57","Persian","item04","DP1","DP2",414.6161049
"3053","Particpant57","Persian","item05","DP2","DP1",640.8251976
